#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
AURKB,CDC25C,9606.ENSP00000313950,9606.ENSP00000321656,0,0,0,0,0.725,0,0,0.733,0.923
AURKB,PPP2CA,9606.ENSP00000313950,9606.ENSP00000418447,0,0,0,0,0.066,0.419,0.9,0.163,0.948
AURKB,PPP1CC,9606.ENSP00000313950,9606.ENSP00000341779,0,0,0,0,0.085,0.369,0.9,0.368,0.958
AURKB,CDK1,9606.ENSP00000313950,9606.ENSP00000378699,0,0,0.422,0.726,0.963,0.399,0.9,0.852,0.998
BACE2,FYN,9606.ENSP00000332979,9606.ENSP00000346671,0,0,0,0,0,0.809,0,0.139,0.828
BCL2L1,MAPK1,9606.ENSP00000302564,9606.ENSP00000215832,0,0,0,0,0,0,0.9,0.786,0.977
BCL2L1,CDKN1B,9606.ENSP00000302564,9606.ENSP00000228872,0,0,0,0,0,0,0,0.565,0.565
BCL2L1,MAPK14,9606.ENSP00000302564,9606.ENSP00000229795,0,0,0,0,0,0.348,0,0.703,0.798
BCL2L1,NR3C1,9606.ENSP00000302564,9606.ENSP00000231509,0,0,0,0,0,0.186,0,0.349,0.447
BCL2L1,CTSD,9606.ENSP00000302564,9606.ENSP00000236671,0,0,0,0,0.076,0,0.6,0.294,0.716
BCL2L1,MDM2,9606.ENSP00000302564,9606.ENSP00000258149,0,0,0,0,0.055,0.189,0,0.675,0.729
BCL2L1,MAPK3,9606.ENSP00000302564,9606.ENSP00000263025,0,0,0,0,0.059,0,0.9,0.7,0.969
BCL2L1,IL1B,9606.ENSP00000302564,9606.ENSP00000263341,0,0,0,0,0.053,0,0,0.43,0.437
BCL2L1,STAT3,9606.ENSP00000302564,9606.ENSP00000264657,0,0,0,0,0,0.263,0.9,0.916,0.993
BCL2L1,CDK2,9606.ENSP00000302564,9606.ENSP00000266970,0,0,0,0,0.05,0.13,0,0.845,0.861
BCL2L1,IGF1R,9606.ENSP00000302564,9606.ENSP00000268035,0,0,0,0,0,0,0,0.53,0.53
BCL2L1,KIT,9606.ENSP00000302564,9606.ENSP00000288135,0,0,0,0,0,0,0,0.494,0.494
BCL2L1,MAP2K1,9606.ENSP00000302564,9606.ENSP00000302486,0,0,0,0,0.041,0,0,0.557,0.557
BCL2L1,TERT,9606.ENSP00000302564,9606.ENSP00000309572,0,0,0,0,0,0,0,0.4,0.4
BCL2L1,SYK,9606.ENSP00000302564,9606.ENSP00000364907,0,0,0,0,0,0,0,0.424,0.424
BCL2L1,JAK3,9606.ENSP00000302564,9606.ENSP00000391676,0,0,0,0,0,0,0,0.427,0.426
BCL2L1,PIM2,9606.ENSP00000302564,9606.ENSP00000365692,0,0,0,0,0,0,0,0.429,0.429
BCL2L1,CDC25A,9606.ENSP00000302564,9606.ENSP00000303706,0,0,0,0,0.05,0,0,0.429,0.434
BCL2L1,MET,9606.ENSP00000302564,9606.ENSP00000317272,0,0,0,0,0,0,0,0.452,0.452
BCL2L1,LCK,9606.ENSP00000302564,9606.ENSP00000337825,0,0,0,0,0,0,0,0.452,0.452
BCL2L1,IKBKB,9606.ENSP00000302564,9606.ENSP00000430684,0,0,0,0,0,0,0,0.458,0.457
BCL2L1,PTPN11,9606.ENSP00000302564,9606.ENSP00000340944,0,0,0,0,0.06,0,0,0.448,0.459
BCL2L1,NQO1,9606.ENSP00000302564,9606.ENSP00000319788,0,0,0,0,0,0,0,0.477,0.477
BCL2L1,PDPK1,9606.ENSP00000302564,9606.ENSP00000344220,0,0,0,0,0,0.328,0,0.27,0.488
BCL2L1,CDC25C,9606.ENSP00000302564,9606.ENSP00000321656,0,0,0,0,0,0,0,0.513,0.513
BCL2L1,PTGS2,9606.ENSP00000302564,9606.ENSP00000356438,0,0,0,0,0,0,0,0.58,0.58
BCL2L1,GSK3B,9606.ENSP00000302564,9606.ENSP00000324806,0,0,0,0,0,0.354,0,0.409,0.602
BCL2L1,PARP1,9606.ENSP00000302564,9606.ENSP00000355759,0,0,0,0,0,0,0,0.611,0.611
BCL2L1,JUN,9606.ENSP00000302564,9606.ENSP00000360266,0,0,0,0,0.062,0,0,0.674,0.681
BCL2L1,PGR,9606.ENSP00000302564,9606.ENSP00000325120,0,0,0,0,0,0.263,0,0.593,0.687
BCL2L1,MTOR,9606.ENSP00000302564,9606.ENSP00000354558,0,0,0,0,0.053,0.379,0,0.636,0.767
BCL2L1,CASP7,9606.ENSP00000302564,9606.ENSP00000358327,0,0,0,0,0,0.168,0,0.765,0.796
BCL2L1,JAK2,9606.ENSP00000302564,9606.ENSP00000371067,0,0,0,0,0.055,0,0,0.793,0.796
BCL2L1,SRC,9606.ENSP00000302564,9606.ENSP00000362680,0,0,0,0,0.084,0,0,0.795,0.804
BCL2L1,CDK1,9606.ENSP00000302564,9606.ENSP00000378699,0,0,0,0,0,0.377,0,0.758,0.843
BCL2L1,CASP3,9606.ENSP00000302564,9606.ENSP00000311032,0,0,0,0,0,0.168,0,0.927,0.937
BRAF,MAPK1,9606.ENSP00000288602,9606.ENSP00000215832,0,0,0,0.584,0.064,0.478,0.9,0.785,0.964
BRAF,MAPK3,9606.ENSP00000288602,9606.ENSP00000263025,0,0,0,0.578,0.064,0.591,0.9,0.655,0.969
BRAF,PRKCQ,9606.ENSP00000288602,9606.ENSP00000263125,0,0,0,0.562,0.065,0.071,0.6,0.131,0.637
BRAF,PRKCG,9606.ENSP00000288602,9606.ENSP00000263431,0,0,0,0.557,0.057,0.073,0.8,0.056,0.811
BRAF,PIK3CA,9606.ENSP00000288602,9606.ENSP00000263967,0,0,0,0,0.066,0.269,0,0.668,0.754
BRAF,TERT,9606.ENSP00000288602,9606.ENSP00000309572,0,0,0,0,0.049,0.171,0,0.31,0.408
BRAF,MTOR,9606.ENSP00000288602,9606.ENSP00000354558,0,0,0,0,0.062,0.124,0,0.404,0.468
BRAF,PTPN11,9606.ENSP00000288602,9606.ENSP00000340944,0,0,0,0,0.084,0.16,0,0.437,0.529
BRAF,PRKCH,9606.ENSP00000288602,9606.ENSP00000329127,0,0,0,0.557,0.065,0.071,0.6,0.06,0.625
BRAF,PRKCD,9606.ENSP00000288602,9606.ENSP00000378217,0,0,0,0.566,0.065,0.071,0.6,0.108,0.633
BRAF,HSP90AB1,9606.ENSP00000288602,9606.ENSP00000360609,0,0,0,0,0,0.411,0,0.529,0.711
BRAF,PRKCB,9606.ENSP00000288602,9606.ENSP00000305355,0,0,0,0.576,0.061,0.073,0.9,0.134,0.909
BRAF,SRC,9606.ENSP00000288602,9606.ENSP00000362680,0,0,0,0.656,0.062,0.161,0.9,0.449,0.926
BRAF,PPP2CA,9606.ENSP00000288602,9606.ENSP00000418447,0,0,0,0,0.061,0.261,0.9,0.064,0.926
BRAF,JAK2,9606.ENSP00000288602,9606.ENSP00000371067,0,0,0,0.57,0.062,0.261,0.9,0.204,0.93
BRAF,NTRK1,9606.ENSP00000288602,9606.ENSP00000431418,0,0,0,0.563,0.061,0.263,0.9,0.296,0.933
BRAF,PRKCE,9606.ENSP00000288602,9606.ENSP00000306124,0,0,0,0.557,0.065,0.875,0.6,0.072,0.949
BRAF,PRKCA,9606.ENSP00000288602,9606.ENSP00000408695,0,0,0,0.571,0,0.875,0.9,0.061,0.987
BRAF,MAP2K1,9606.ENSP00000288602,9606.ENSP00000302486,0,0,0,0.577,0.083,0.994,0.9,0.882,0.999
BRD4,VHL,9606.ENSP00000263377,9606.ENSP00000256474,0,0,0,0,0,0.847,0,0.128,0.861
BRD4,CREBBP,9606.ENSP00000263377,9606.ENSP00000262367,0,0,0,0.542,0.172,0.171,0,0.517,0.447
BRD4,MTOR,9606.ENSP00000263377,9606.ENSP00000354558,0,0,0,0,0.064,0.175,0,0.293,0.406
BRD4,MAP2K1,9606.ENSP00000263377,9606.ENSP00000302486,0,0,0,0,0.206,0.195,0,0.166,0.421
BRD4,REN,9606.ENSP00000263377,9606.ENSP00000272190,0,0,0,0,0,0.056,0,0.423,0.432
BRD4,PPARG,9606.ENSP00000263377,9606.ENSP00000287820,0,0,0,0,0,0.194,0,0.455,0.542
BRD4,CDK2,9606.ENSP00000263377,9606.ENSP00000266970,0,0,0,0,0.082,0.059,0,0.582,0.608
BRD4,STAT3,9606.ENSP00000263377,9606.ENSP00000264657,0,0,0,0,0.064,0.472,0,0.328,0.639
BRD4,CDK8,9606.ENSP00000263377,9606.ENSP00000370938,0,0,0,0,0.064,0.341,0,0.498,0.663
BRD4,CDK9,9606.ENSP00000263377,9606.ENSP00000362361,0,0,0,0,0.081,0.408,0,0.87,0.923
CASP3,MAPK1,9606.ENSP00000311032,9606.ENSP00000215832,0,0,0,0,0.048,0.261,0,0.757,0.814
CASP3,CDKN1B,9606.ENSP00000311032,9606.ENSP00000228872,0,0,0,0,0,0,0,0.606,0.606
CASP3,MAPK14,9606.ENSP00000311032,9606.ENSP00000229795,0,0,0,0,0.061,0.521,0.9,0.793,0.989
CASP3,NR3C1,9606.ENSP00000311032,9606.ENSP00000231509,0,0,0,0,0,0.058,0,0.415,0.425
CASP3,CTSD,9606.ENSP00000311032,9606.ENSP00000236671,0,0,0,0,0,0,0,0.556,0.556
CASP3,MMP8,9606.ENSP00000311032,9606.ENSP00000236826,0,0,0,0,0,0,0,0.464,0.464
CASP3,MDM2,9606.ENSP00000311032,9606.ENSP00000258149,0,0,0,0,0.062,0.692,0,0.688,0.902
CASP3,MAPK3,9606.ENSP00000311032,9606.ENSP00000263025,0,0,0,0,0,0.261,0,0.821,0.862
CASP3,PRKCQ,9606.ENSP00000311032,9606.ENSP00000263125,0,0,0,0,0,0.379,0.9,0.211,0.946
CASP3,IL1B,9606.ENSP00000311032,9606.ENSP00000263341,0,0,0,0,0,0.074,0,0.824,0.831
CASP3,PRKCG,9606.ENSP00000311032,9606.ENSP00000263431,0,0,0,0,0,0,0.8,0.287,0.851
CASP3,PIK3CA,9606.ENSP00000311032,9606.ENSP00000263967,0,0,0,0,0,0.108,0,0.448,0.487
CASP3,STAT3,9606.ENSP00000311032,9606.ENSP00000264657,0,0,0,0,0,0,0,0.858,0.858
CASP3,CDK2,9606.ENSP00000311032,9606.ENSP00000266970,0,0,0,0,0.061,0.066,0,0.743,0.755
CASP3,IGF1R,9606.ENSP00000311032,9606.ENSP00000268035,0,0,0,0,0,0.064,0,0.572,0.583
CASP3,REN,9606.ENSP00000311032,9606.ENSP00000272190,0,0,0,0,0,0,0,0.43,0.43
CASP3,PAK1,9606.ENSP00000311032,9606.ENSP00000278568,0,0,0,0,0.055,0,0.9,0.251,0.923
CASP3,PDCD4,9606.ENSP00000311032,9606.ENSP00000280154,0,0,0,0,0,0,0,0.439,0.439
CASP3,WNT3A,9606.ENSP00000311032,9606.ENSP00000284523,0,0,0,0,0,0.08,0,0.433,0.456
CASP3,PPARG,9606.ENSP00000311032,9606.ENSP00000287820,0,0,0,0,0,0.058,0,0.571,0.578
CASP3,KIT,9606.ENSP00000311032,9606.ENSP00000288135,0,0,0,0,0,0,0,0.561,0.561
CASP3,LRRK2,9606.ENSP00000311032,9606.ENSP00000298910,0,0,0,0,0,0.111,0,0.356,0.403
CASP3,MMP3,9606.ENSP00000311032,9606.ENSP00000299855,0,0,0,0,0,0,0,0.657,0.657
CASP3,MAP2K1,9606.ENSP00000311032,9606.ENSP00000302486,0,0,0,0,0.061,0.068,0,0.655,0.671
CASP3,CDC25A,9606.ENSP00000311032,9606.ENSP00000303706,0,0,0,0,0.061,0,0,0.486,0.496
CASP3,PRKCB,9606.ENSP00000311032,9606.ENSP00000305355,0,0,0,0,0,0,0.8,0.291,0.852
CASP3,F2,9606.ENSP00000311032,9606.ENSP00000308541,0,0,0,0,0,0.056,0,0.443,0.451
CASP3,TERT,9606.ENSP00000311032,9606.ENSP00000309572,0,0,0,0,0,0,0,0.474,0.474
CASP3,PDE10A,9606.ENSP00000311032,9606.ENSP00000438284,0,0,0,0,0,0.379,0,0.096,0.414
CASP3,NMT1,9606.ENSP00000311032,9606.ENSP00000468424,0,0,0,0,0,0.332,0,0.188,0.434
CASP3,CYP19A1,9606.ENSP00000311032,9606.ENSP00000379683,0,0,0,0,0,0,0,0.436,0.436
CASP3,LCK,9606.ENSP00000311032,9606.ENSP00000337825,0,0,0,0,0,0.064,0,0.424,0.437
CASP3,MMP1,9606.ENSP00000311032,9606.ENSP00000322788,0,0,0,0,0,0,0,0.453,0.453
CASP3,PGR,9606.ENSP00000311032,9606.ENSP00000325120,0,0,0,0,0,0.058,0,0.461,0.471
CASP3,NTRK1,9606.ENSP00000311032,9606.ENSP00000431418,0,0,0,0,0,0.064,0,0.465,0.477
CASP3,IKBKB,9606.ENSP00000311032,9606.ENSP00000430684,0,0,0,0,0,0.071,0,0.474,0.49
CASP3,PRKCZ,9606.ENSP00000311032,9606.ENSP00000367830,0,0,0,0,0,0.31,0,0.295,0.493
CASP3,HSP90AB1,9606.ENSP00000311032,9606.ENSP00000360609,0,0,0,0,0,0,0,0.498,0.498
CASP3,VAV1,9606.ENSP00000311032,9606.ENSP00000472929,0,0,0,0,0,0.379,0,0.243,0.509
CASP3,NOS2,9606.ENSP00000311032,9606.ENSP00000327251,0,0,0,0,0,0,0,0.533,0.533
CASP3,ERN1,9606.ENSP00000311032,9606.ENSP00000401445,0,0,0,0,0,0.064,0,0.544,0.554
CASP3,RET,9606.ENSP00000311032,9606.ENSP00000347942,0,0,0,0,0,0.379,0,0.325,0.562
CASP3,NQO1,9606.ENSP00000311032,9606.ENSP00000319788,0,0,0,0,0,0,0,0.566,0.566
CASP3,JAK2,9606.ENSP00000311032,9606.ENSP00000371067,0,0,0,0,0.062,0.064,0,0.609,0.627
CASP3,GSK3B,9606.ENSP00000311032,9606.ENSP00000324806,0,0,0,0,0.059,0.097,0,0.605,0.636
CASP3,FYN,9606.ENSP00000311032,9606.ENSP00000346671,0,0,0,0,0,0.393,0,0.424,0.636
CASP3,CDC25C,9606.ENSP00000311032,9606.ENSP00000321656,0,0,0,0,0.061,0,0,0.646,0.653
CASP3,SRC,9606.ENSP00000311032,9606.ENSP00000362680,0,0,0,0,0,0.064,0,0.675,0.683
CASP3,PTGS2,9606.ENSP00000311032,9606.ENSP00000356438,0,0,0,0,0,0,0,0.685,0.685
CASP3,CDK1,9606.ENSP00000311032,9606.ENSP00000378699,0,0,0,0,0.084,0,0,0.685,0.699
CASP3,MET,9606.ENSP00000311032,9606.ENSP00000317272,0,0,0,0,0,0.524,0,0.524,0.764
CASP3,MTOR,9606.ENSP00000311032,9606.ENSP00000354558,0,0,0,0,0,0.066,0,0.805,0.811
CASP3,PRKCA,9606.ENSP00000311032,9606.ENSP00000408695,0,0,0,0,0,0,0.8,0.398,0.874
CASP3,JUN,9606.ENSP00000311032,9606.ENSP00000360266,0,0,0,0,0,0.069,0,0.87,0.874
CASP3,CASP7,9606.ENSP00000311032,9606.ENSP00000358327,0,0,0,0.942,0.062,0.332,0.9,0.897,0.935
CASP3,PRKCD,9606.ENSP00000311032,9606.ENSP00000378217,0,0,0,0,0,0,0.9,0.556,0.953
CASP3,PRKDC,9606.ENSP00000311032,9606.ENSP00000313420,0,0,0,0,0,0.395,0.9,0.474,0.965
CASP3,PARP1,9606.ENSP00000311032,9606.ENSP00000355759,0,0,0,0,0.062,0.472,0.9,0.839,0.99
CASP7,MAPK1,9606.ENSP00000358327,9606.ENSP00000215832,0,0,0,0,0,0.261,0,0.549,0.652
CASP7,MAPK14,9606.ENSP00000358327,9606.ENSP00000229795,0,0,0,0,0,0.261,0,0.413,0.548
CASP7,MDM2,9606.ENSP00000358327,9606.ENSP00000258149,0,0,0,0,0.062,0,0,0.423,0.435
CASP7,MAPK3,9606.ENSP00000358327,9606.ENSP00000263025,0,0,0,0,0,0.261,0,0.575,0.673
CASP7,STAT3,9606.ENSP00000358327,9606.ENSP00000264657,0,0,0,0,0.061,0,0,0.39,0.402
CASP7,CDK2,9606.ENSP00000358327,9606.ENSP00000266970,0,0,0,0,0.061,0,0,0.498,0.509
CASP7,PARP1,9606.ENSP00000358327,9606.ENSP00000355759,0,0,0,0,0.052,0.435,0.9,0.69,0.981
CASP7,CDK1,9606.ENSP00000358327,9606.ENSP00000378699,0,0,0,0,0.061,0,0,0.456,0.467
CASP7,JUN,9606.ENSP00000358327,9606.ENSP00000360266,0,0,0,0,0,0.069,0,0.478,0.493
CASP7,SRC,9606.ENSP00000358327,9606.ENSP00000362680,0,0,0,0,0,0.064,0,0.581,0.591
CCR1,OPRD1,9606.ENSP00000296140,9606.ENSP00000234961,0,0,0,0.762,0,0,0.9,0.159,0.902
CCR1,IL1B,9606.ENSP00000296140,9606.ENSP00000263341,0,0,0,0,0.218,0,0,0.446,0.548
CCR1,STAT3,9606.ENSP00000296140,9606.ENSP00000264657,0,0,0,0,0,0.305,0.9,0.363,0.951
CCR1,GRK7,9606.ENSP00000296140,9606.ENSP00000264952,0,0,0,0,0,0.173,0.6,0.09,0.672
CCR1,OPRK1,9606.ENSP00000296140,9606.ENSP00000265572,0,0,0,0.791,0,0,0.9,0.156,0.902
CCR1,CSF1R,9606.ENSP00000296140,9606.ENSP00000286301,0,0,0,0,0.33,0.05,0,0.404,0.587
CCR1,CXCR1,9606.ENSP00000296140,9606.ENSP00000295683,0,0,0,0.81,0.266,0,0.9,0.73,0.933
CCR1,ITGAL,9606.ENSP00000296140,9606.ENSP00000349252,0,0,0,0,0.213,0,0,0.415,0.52
CCR1,JAK2,9606.ENSP00000296140,9606.ENSP00000371067,0,0,0,0,0.07,0.072,0.6,0.2,0.687
CCR1,JAK3,9606.ENSP00000296140,9606.ENSP00000391676,0,0,0,0,0.087,0.072,0.6,0.197,0.691
CCR1,DRD3,9606.ENSP00000296140,9606.ENSP00000373169,0,0,0,0,0.058,0,0.9,0.072,0.905
CDC25A,MAPK1,9606.ENSP00000303706,9606.ENSP00000215832,0,0,0,0,0.057,0.263,0,0.351,0.509
CDC25A,CDKN1B,9606.ENSP00000303706,9606.ENSP00000228872,0,0,0,0,0.078,0,0.9,0.593,0.959
CDC25A,MAPK14,9606.ENSP00000303706,9606.ENSP00000229795,0,0,0,0,0.063,0.522,0,0.247,0.634
CDC25A,CDC25B,9606.ENSP00000303706,9606.ENSP00000245960,0,0,0,0.904,0,0,0.9,0.803,0.907
CDC25A,MDM2,9606.ENSP00000303706,9606.ENSP00000258149,0,0,0,0,0.051,0,0,0.509,0.514
CDC25A,PSMB1,9606.ENSP00000303706,9606.ENSP00000262193,0,0,0,0,0.075,0,0.9,0,0.903
CDC25A,MAPK3,9606.ENSP00000303706,9606.ENSP00000263025,0,0,0,0,0.057,0.263,0,0.392,0.541
CDC25A,CDK2,9606.ENSP00000303706,9606.ENSP00000266970,0,0,0,0,0.22,0.571,0.9,0.908,0.996
CDC25A,PDCD4,9606.ENSP00000303706,9606.ENSP00000280154,0,0,0,0,0,0,0,0.428,0.428
CDC25A,MAP2K1,9606.ENSP00000303706,9606.ENSP00000302486,0,0,0,0,0.061,0.177,0,0.332,0.438
CDC25A,PIM3,9606.ENSP00000303706,9606.ENSP00000353824,0,0,0,0,0.064,0.113,0,0.405,0.463
CDC25A,PIM2,9606.ENSP00000303706,9606.ENSP00000365692,0,0,0,0,0.062,0.113,0,0.416,0.472
CDC25A,MTOR,9606.ENSP00000303706,9606.ENSP00000354558,0,0,0,0,0.072,0.297,0,0.264,0.478
CDC25A,PTPN1,9606.ENSP00000303706,9606.ENSP00000360683,0,0,0,0,0.064,0.263,0,0.336,0.502
CDC25A,PRKDC,9606.ENSP00000303706,9606.ENSP00000313420,0,0,0,0,0.118,0.189,0,0.366,0.507
CDC25A,PPP2CA,9606.ENSP00000303706,9606.ENSP00000418447,0,0,0,0,0.062,0.291,0,0.337,0.521
CDC25A,PIM1,9606.ENSP00000303706,9606.ENSP00000362608,0,0,0,0,0.064,0.425,0,0.429,0.666
CDC25A,SRC,9606.ENSP00000303706,9606.ENSP00000362680,0,0,0,0,0.062,0.406,0,0.561,0.735
CDC25A,PSMB5,9606.ENSP00000303706,9606.ENSP00000355325,0,0,0,0,0.071,0,0.9,0,0.903
CDC25A,PSMB2,9606.ENSP00000303706,9606.ENSP00000362334,0,0,0,0,0.085,0,0.9,0,0.904
CDC25A,CDC25C,9606.ENSP00000303706,9606.ENSP00000321656,0,0,0,0.826,0.526,0,0.9,0.814,0.957
CDC25A,CDK1,9606.ENSP00000303706,9606.ENSP00000378699,0,0,0,0,0.573,0.571,0.9,0.908,0.998
CDC25B,MAPK1,9606.ENSP00000245960,9606.ENSP00000215832,0,0,0,0,0.057,0.263,0,0.846,0.884
CDC25B,CDKN1B,9606.ENSP00000245960,9606.ENSP00000228872,0,0,0,0,0.078,0,0,0.469,0.489
CDC25B,MAPK14,9606.ENSP00000245960,9606.ENSP00000229795,0,0,0,0,0.063,0.522,0.9,0.853,0.992
CDC25B,PPP2CA,9606.ENSP00000245960,9606.ENSP00000418447,0,0,0,0,0.062,0.291,0,0.212,0.43
CDC25B,MAPK3,9606.ENSP00000245960,9606.ENSP00000263025,0,0,0,0,0.057,0.263,0,0.265,0.444
CDC25B,PTPN1,9606.ENSP00000245960,9606.ENSP00000360683,0,0,0,0,0.064,0.263,0,0.521,0.641
CDC25B,CDC25C,9606.ENSP00000245960,9606.ENSP00000321656,0,0,0,0.836,0.064,0,0.9,0.806,0.915
CDC25B,CDK2,9606.ENSP00000245960,9606.ENSP00000266970,0,0,0,0,0.116,0.558,0.9,0.724,0.987
CDC25B,CDK1,9606.ENSP00000245960,9606.ENSP00000378699,0,0,0,0,0.13,0.571,0.9,0.915,0.996
CDC25C,MAPK1,9606.ENSP00000321656,9606.ENSP00000215832,0,0,0,0,0.052,0.522,0,0.648,0.827
CDC25C,CDKN1B,9606.ENSP00000321656,9606.ENSP00000228872,0,0,0,0,0.078,0,0,0.471,0.491
CDC25C,MAPK14,9606.ENSP00000321656,9606.ENSP00000229795,0,0,0,0,0.052,0.522,0,0.294,0.652
CDC25C,MDM2,9606.ENSP00000321656,9606.ENSP00000258149,0,0,0,0,0.049,0,0,0.514,0.518
CDC25C,MAPK3,9606.ENSP00000321656,9606.ENSP00000263025,0,0,0,0,0.052,0.522,0,0.464,0.736
CDC25C,CDK2,9606.ENSP00000321656,9606.ENSP00000266970,0,0,0,0,0.186,0.571,0.8,0.73,0.978
CDC25C,MAP2K1,9606.ENSP00000321656,9606.ENSP00000302486,0,0,0,0,0.061,0.177,0,0.318,0.427
CDC25C,PRKDC,9606.ENSP00000321656,9606.ENSP00000313420,0,0,0,0,0.095,0.189,0,0.353,0.484
CDC25C,JUN,9606.ENSP00000321656,9606.ENSP00000360266,0,0,0,0,0,0,0,0.4,0.4
CDC25C,PTPN1,9606.ENSP00000321656,9606.ENSP00000360683,0,0,0,0,0.064,0.263,0,0.237,0.427
CDC25C,PIM3,9606.ENSP00000321656,9606.ENSP00000353824,0,0,0,0,0.062,0.113,0,0.367,0.427
CDC25C,PIM2,9606.ENSP00000321656,9606.ENSP00000365692,0,0,0,0,0.062,0.113,0,0.37,0.43
CDC25C,PIM1,9606.ENSP00000321656,9606.ENSP00000362608,0,0,0,0,0.062,0.113,0,0.376,0.436
CDC25C,MTOR,9606.ENSP00000321656,9606.ENSP00000354558,0,0,0,0,0.049,0.297,0,0.263,0.464
CDC25C,SYK,9606.ENSP00000321656,9606.ENSP00000364907,0,0,0,0,0.061,0.084,0,0.442,0.478
CDC25C,PPP2CA,9606.ENSP00000321656,9606.ENSP00000418447,0,0,0,0,0.062,0.291,0,0.304,0.496
CDC25C,PPP1CC,9606.ENSP00000321656,9606.ENSP00000341779,0,0,0,0,0.085,0.261,0.8,0.167,0.872
CDC25C,PDPK1,9606.ENSP00000321656,9606.ENSP00000344220,0,0,0,0,0,0,0.9,0.096,0.905
CDC25C,CDK1,9606.ENSP00000321656,9606.ENSP00000378699,0,0,0,0,0.702,0.571,0.9,0.945,0.999
CDK1,CDKN1B,9606.ENSP00000378699,9606.ENSP00000228872,0,0,0,0,0.051,0.9,0,0.656,0.964
CDK1,TRAP1,9606.ENSP00000378699,9606.ENSP00000246957,0,0,0,0,0.09,0.525,0,0.085,0.571
CDK1,MDM2,9606.ENSP00000378699,9606.ENSP00000258149,0,0,0,0,0,0,0.9,0.562,0.954
CDK1,PSMB1,9606.ENSP00000378699,9606.ENSP00000262193,0,0,0,0,0.096,0.059,0.9,0,0.907
CDK1,PIK3CA,9606.ENSP00000378699,9606.ENSP00000263967,0,0,0,0,0.062,0.185,0,0.286,0.406
CDK1,STAT3,9606.ENSP00000378699,9606.ENSP00000264657,0,0,0,0,0.061,0.163,0,0.45,0.529
CDK1,CDK2,9606.ENSP00000378699,9606.ENSP00000266970,0,0,0.441,0.968,0.684,0.819,0.9,0.935,0.994
CDK1,MAP2K1,9606.ENSP00000378699,9606.ENSP00000302486,0,0,0.34,0.697,0.064,0.191,0.9,0.501,0.936
CDK1,PRKCE,9606.ENSP00000378699,9606.ENSP00000306124,0,0,0,0.669,0.048,0.079,0.9,0.138,0.907
CDK1,TERT,9606.ENSP00000378699,9606.ENSP00000309572,0,0.002,0,0,0.122,0,0,0.392,0.443
CDK1,PRKDC,9606.ENSP00000378699,9606.ENSP00000313420,0,0,0,0,0.181,0.185,0,0.415,0.576
CDK1,PPP1CC,9606.ENSP00000378699,9606.ENSP00000341779,0,0,0,0,0.105,0.314,0.9,0.314,0.952
CDK1,FYN,9606.ENSP00000378699,9606.ENSP00000346671,0,0,0.226,0.627,0.062,0.412,0,0.297,0.519
CDK1,MTOR,9606.ENSP00000378699,9606.ENSP00000354558,0,0,0,0,0.062,0.185,0,0.5,0.585
CDK1,PSMB5,9606.ENSP00000378699,9606.ENSP00000355325,0,0,0,0,0.119,0.059,0.9,0.088,0.914
CDK1,PARP1,9606.ENSP00000378699,9606.ENSP00000355759,0,0,0,0,0.187,0,0,0.515,0.589
CDK1,JUN,9606.ENSP00000378699,9606.ENSP00000360266,0,0,0,0,0.046,0.329,0,0.536,0.677
CDK1,HSP90AB1,9606.ENSP00000378699,9606.ENSP00000360609,0,0,0,0,0.088,0.372,0,0.295,0.561
CDK1,PTPN1,9606.ENSP00000378699,9606.ENSP00000360683,0,0,0,0,0.062,0.467,0,0.553,0.757
CDK1,PSMB2,9606.ENSP00000378699,9606.ENSP00000362334,0,0,0,0,0.121,0.087,0.9,0.074,0.915
CDK1,CDK9,9606.ENSP00000378699,9606.ENSP00000362361,0,0,0.401,0.897,0.055,0,0.9,0.732,0.912
CDK1,SRC,9606.ENSP00000378699,9606.ENSP00000362680,0,0,0.259,0.648,0.062,0.093,0.9,0.75,0.937
CDK1,CDK8,9606.ENSP00000378699,9606.ENSP00000370938,0,0,0,0.872,0.063,0.131,0.9,0.546,0.917
CDK1,PPP2CA,9606.ENSP00000378699,9606.ENSP00000418447,0,0.001,0,0,0.061,0.171,0.9,0.423,0.949
CDK2,MAPK1,9606.ENSP00000266970,9606.ENSP00000215832,0,0,0.399,0.863,0.049,0.261,0.9,0.636,0.933
CDK2,CDKN1B,9606.ENSP00000266970,9606.ENSP00000228872,0,0,0,0,0.051,0.991,0.9,0.934,0.999
CDK2,MDM2,9606.ENSP00000266970,9606.ENSP00000258149,0,0,0,0,0.05,0,0.9,0.697,0.968
CDK2,PSMB1,9606.ENSP00000266970,9606.ENSP00000262193,0,0,0,0,0.061,0.059,0.9,0.056,0.905
CDK2,CREBBP,9606.ENSP00000266970,9606.ENSP00000262367,0,0,0,0,0.082,0.65,0,0.329,0.766
CDK2,MAPK3,9606.ENSP00000266970,9606.ENSP00000263025,0,0,0.405,0.872,0.049,0.261,0.9,0.688,0.933
